Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
262,-354,0.915

263,-421,0.916

264,-832,0.916

265,-658,0.916

266,38,0.917

267,778,0.917

268,32,0.917

269,-206,0.918

270,123,0.918

271,-193,0.918

272,-57,0.919

273,-206,0.919

274,-455,0.919

275,-787,0.920

276,-1025,0.920

277,-632,0.920

278,-626,0.921

279,111,0.921

280,104,0.921

281,-392,0.922

282,-487,0.922

283,-655,0.922

284,38,0.923

285,183,0.923

286,-130,0.923

287,-130,0.924

288,-316,0.924

289,-579,0.924

290,-800,0.924

291,-19,0.925

292,-79,0.925

293,294,0.925

294,136,0.926

295,-130,0.926

296,-468,0.926

297,-667,0.927

298,-212,0.927

299,-142,0.927

300,-256,0.928

301,202,0.928

302,323,0.928

303,459,0.929

304,-95,0.929

305,-379,0.929

306,-16,0.930

307,-133,0.930

308,-591,0.930

309,-430,0.931

310,-531,0.931

311,-120,0.931

312,19,0.932

313,183,0.932

314,218,0.932

315,240,0.933

316,136,0.933

317,-70,0.933

318,-266,0.934

319,-379,0.934

320,-598,0.934

321,-949,0.935

322,79,0.935

323,-566,0.935

324,-221,0.936

325,228,0.936

326,553,0.936

327,-101,0.937

328,-190,0.937

329,-225,0.937

330,266,0.938

331,572,0.938

332,-193,0.938

333,-190,0.939

334,47,0.939

335,209,0.939

336,145,0.940

337,424,0.940

338,430,0.940

339,585,0.940

340,323,0.941

341,278,0.941

342,240,0.941

343,591,0.942

344,259,0.942

345,114,0.942

346,250,0.943

347,98,0.943

348,177,0.943

349,342,0.944

350,35,0.944

351,22,0.944

352,41,0.945

353,-82,0.945

354,-126,0.945

355,-383,0.946

356,-629,0.946

357,-35,0.946

358,-588,0.947

359,-212,0.947

360,414,0.947

361,297,0.948

362,123,0.948

363,142,0.948

364,161,0.949

365,-126,0.949

366,-392,0.949

367,231,0.950

368,313,0.950

369,550,0.950

370,237,0.951

371,421,0.951

372,569,0.951

373,104,0.952

374,-323,0.952

375,-177,0.952

376,-22,0.953

377,-335,0.953

378,-354,0.953

379,522,0.954

380,598,0.954

381,598,0.954

382,550,0.955

383,234,0.955

384,-585,0.955

385,-6,0.955

386,525,0.956

387,237,0.956

388,-332,0.956

389,-563,0.957

390,-164,0.957

391,648,0.957

392,345,0.958

393,-168,0.958

394,-357,0.958

395,474,0.959

396,319,0.959

397,-22,0.959

398,-13,0.960

399,313,0.960

400,104,0.960

401,111,0.961

402,-177,0.961

403,-335,0.961

404,-190,0.962

405,863,0.962

406,550,0.962

407,-531,0.963

408,-164,0.963

409,-364,0.963

410,142,0.964

411,152,0.964

412,-591,0.964

413,-493,0.965

414,92,0.965

415,531,0.965

416,190,0.966

417,-174,0.966

418,3,0.966

419,462,0.967

420,889,0.967

421,604,0.967

422,120,0.968

423,16,0.968

424,417,0.968

425,253,0.969

426,427,0.969

427,-22,0.969

428,104,0.970

429,-19,0.970

430,835,0.970

431,1050,0.971

432,310,0.971

433,108,0.971

434,221,0.971

435,-237,0.972

436,405,0.972

437,243,0.972

438,234,0.973

439,259,0.973

440,670,0.973

441,32,0.974

442,-436,0.974

443,-632,0.974

444,468,0.975

445,636,0.975

446,392,0.975

447,79,0.976

448,-712,0.976

449,-158,0.976

450,-177,0.977

451,389,0.977

452,297,0.977

453,506,0.978

454,6,0.978

455,9,0.978

456,-667,0.979

457,32,0.979

458,70,0.979

459,-19,0.980

460,-155,0.980

461,402,0.980

462,310,0.981

463,212,0.981

464,-259,0.981

465,19,0.982

466,-231,0.982

467,-740,0.982

468,38,0.983

469,585,0.983

470,19,0.983

471,-9,0.984

472,142,0.984

473,-721,0.984

474,-522,0.985

475,313,0.985

476,421,0.985

477,133,0.986

478,506,0.986

479,-6,0.986

480,-54,0.987

481,-22,0.987

482,-446,0.987

483,-262,0.987

484,-177,0.988

485,-104,0.988

486,595,0.988

487,104,0.989

488,-19,0.989

489,-768,0.989

490,-715,0.990

491,41,0.990

492,383,0.990

493,354,0.991

494,364,0.991

495,209,0.991

496,47,0.992

497,-354,0.992

498,-345,0.992

499,-89,0.993

500,66,0.993

501,585,0.993

502,168,0.994

503,206,0.994

504,3,0.994

505,-465,0.995

506,-715,0.995

507,-218,0.995

508,433,0.996

509,-76,0.996

510,63,0.996

511,187,0.997

512,-98,0.997

513,-405,0.997

514,212,0.998

515,493,0.998

516,206,0.998

517,395,0.999

518,142,0.999

519,658,0.999

520,-481,1.000

521,-734,1.000

522,-585,1.000

523,304,1.001

524,237,1.001

525,395,1.001

526,-13,1.002

527,-82,1.002

528,-60,1.002

529,-92,1.003

530,-496,1.003

531,-228,1.003

532,-718,1.003

533,-323,1.004

534,-522,1.004

535,452,1.004

536,310,1.005

537,278,1.005

538,41,1.005

539,-41,1.006

540,-168,1.006

541,-478,1.006

542,-474,1.007

543,240,1.007

544,-9,1.007

545,190,1.008

546,490,1.008

547,560,1.008

548,70,1.009

549,-28,1.009

550,-22,1.009

551,-38,1.010

552,-512,1.010

553,-215,1.010

554,506,1.011

555,41,1.011

556,-297,1.011

