Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
411,2308,0.959

412,-1486,0.959

413,3668,0.960

414,2372,0.960

415,2308,0.960

416,-1613,0.961

417,-4111,0.961

418,316,0.961

419,474,0.962

420,4870,0.962

421,-95,0.963

422,696,0.963

423,3605,0.963

424,3826,0.964

425,2783,0.964

426,2846,0.964

427,1897,0.965

428,-980,0.965

429,-1202,0.966

430,-6925,0.966

431,-4427,0.966

432,0,0.967

433,3099,0.967

434,664,0.967

435,1771,0.968

436,6008,0.968

437,-285,0.969

438,1360,0.969

439,-1265,0.969

440,1297,0.970

441,2245,0.970

442,-5060,0.971

443,-3162,0.971

444,2308,0.971

445,-2593,0.972

446,-4174,0.972

447,-6831,0.972

448,-2751,0.973

449,-32,0.973

450,-4554,0.974

451,-1961,0.974

452,-3352,0.974

453,-7653,0.975

454,1676,0.975

455,3067,0.975

456,4016,0.976

457,443,0.976

458,-1075,0.977

459,-5060,0.977

460,-2561,0.977

461,-2435,0.978

462,-4459,0.978

463,2087,0.978

464,5313,0.979

465,-1233,0.979

466,5281,0.980

467,1676,0.980

468,253,0.980

469,1012,0.981

470,-2087,0.981

471,-2055,0.981

472,-2720,0.982

473,-1929,0.982

474,-1897,0.983

475,0,0.983

476,7653,0.983

477,2182,0.984

478,3447,0.984

479,3731,0.985

480,4269,0.985

481,3131,0.985

482,7874,0.986

483,5155,0.986

484,4174,0.986

485,4237,0.987

486,2403,0.987

487,5692,0.988

488,5439,0.988

489,1486,0.988

490,2941,0.989

491,3795,0.989

492,1233,0.989

493,4554,0.990

494,4585,0.990

495,4522,0.991

496,2308,0.991

497,1391,0.991

498,126,0.992

499,1265,0.992

500,2941,0.992

501,-1929,0.993

502,-3320,0.993

503,-1866,0.994

504,-2308,0.994

505,253,0.994

506,-6641,0.995

507,2024,0.995

508,5439,0.995

509,-3004,0.996

510,1802,0.996

511,4617,0.997

512,1233,0.997

513,-4554,0.997

514,-5471,0.998

515,-7084,0.998

516,-7020,0.998

517,-4554,0.999

518,-3637,0.999

519,-6135,1.000

520,-5850,1.000

521,-5566,1.000

522,-5028,1.001

523,-3320,1.001

524,2150,1.002

525,791,1.002

526,0,1.002

527,5787,1.003

528,4048,1.003

529,4174,1.003

530,-1107,1.004

531,379,1.004

532,6230,1.005

533,-253,1.005

534,348,1.005

535,-4364,1.006

536,-2688,1.006

537,-3099,1.006

538,-5060,1.007

539,-7115,1.007

540,-4396,1.008

541,-4522,1.008

542,158,1.008

543,1012,1.009

544,1676,1.009

545,1929,1.009

546,3384,1.010

547,4427,1.010

548,1676,1.011

549,4743,1.011

550,6672,1.011

551,6957,1.012

552,4143,1.012

553,4617,1.012

554,1138,1.013

555,3131,1.013

556,2055,1.014

557,4522,1.014

558,1012,1.014

559,3479,1.015

560,4870,1.015

561,4807,1.016

562,5566,1.016

563,4585,1.016

564,1550,1.017

565,3067,1.017

566,2909,1.017

567,6198,1.018

568,696,1.018

569,3668,1.019

570,1297,1.019

571,4775,1.019

572,-1107,1.020

573,-1550,1.020

574,-6767,1.020

575,-5566,1.021

576,1360,1.021

577,2340,1.022

578,3921,1.022

579,2814,1.022

580,-664,1.023

581,696,1.023

582,-2593,1.023

583,-6894,1.024

584,-6704,1.024

585,-4174,1.025

586,-4332,1.025

587,2941,1.025

588,4585,1.026

589,2561,1.026

590,1107,1.026

591,-5028,1.027

592,-6641,1.027

593,-2340,1.028

594,95,1.028

595,1961,1.028

596,-1075,1.029

597,-4174,1.029

598,-7463,1.029

599,-2467,1.030

600,4807,1.030

601,1328,1.031

602,4490,1.031

603,1265,1.031

604,-2277,1.032

605,-1834,1.032

606,-7431,1.033

607,-2055,1.033

608,1107,1.033

609,6103,1.034

610,4206,1.034

