Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
371,6325,0.974

372,-7020,0.974

373,-2245,0.974

374,917,0.974

375,-7020,0.975

376,-2340,0.975

377,-2720,0.975

378,63,0.975

379,379,0.975

380,-1138,0.975

381,2625,0.976

382,2530,0.976

383,-4554,0.976

384,4111,0.976

385,4680,0.976

386,-1391,0.977

387,-4585,0.977

388,-2245,0.977

389,-5186,0.977

390,2973,0.977

391,2372,0.977

392,-2277,0.978

393,9518,0.978

394,-4838,0.978

395,316,0.978

396,980,0.978

397,-126,0.979

398,-5091,0.979

399,-6008,0.979

400,7495,0.979

401,-3004,0.979

402,5819,0.980

403,-4902,0.980

404,1550,0.980

405,-4459,0.980

406,-696,0.980

407,2372,0.980

408,6483,0.981

409,-32,0.981

410,1961,0.981

411,2372,0.981

412,-2055,0.981

413,2625,0.982

414,-569,0.982

415,-2498,0.982

416,2973,0.982

417,-4680,0.982

418,4364,0.982

419,-4902,0.983

420,5091,0.983

421,-7084,0.983

422,-158,0.983

423,-2814,0.983

424,-2941,0.984

425,2625,0.984

426,4870,0.984

427,885,0.984

428,-1202,0.984

429,-2245,0.984

430,1455,0.985

431,1518,0.985

432,-7084,0.985

433,0,0.985

434,-3067,0.985

435,5028,0.986

436,2814,0.986

437,-1644,0.986

438,-221,0.986

439,1012,0.986

440,-8886,0.986

441,-5028,0.987

442,-158,0.987

443,-1012,0.987

444,-2214,0.987

445,-2720,0.987

446,5249,0.988

447,-727,0.988

448,-6989,0.988

449,1044,0.988

450,-5028,0.988

451,9803,0.989

452,-4870,0.989

453,1297,0.989

454,-569,0.989

455,63,0.989

456,4079,0.989

457,-6072,0.990

458,-190,0.990

459,-2182,0.990

460,32,0.990

461,-3036,0.990

462,-4427,0.991

463,2688,0.991

464,-316,0.991

465,-4269,0.991

466,6514,0.991

467,5123,0.991

468,4807,0.992

469,-2372,0.992

470,-2467,0.992

471,759,0.992

472,-4807,0.992

473,3384,0.993

474,-5060,0.993

475,6767,0.993

476,2119,0.993

477,538,0.993

478,2372,0.993

479,-3036,0.994

480,2593,0.994

481,4996,0.994

482,-1771,0.994

483,-379,0.994

484,-2277,0.995

485,-6704,0.995

486,-2656,0.995

487,5155,0.995

488,-5850,0.995

489,6103,0.995

490,-2308,0.996

491,0,0.996

492,95,0.996

493,3384,0.996

494,-1961,0.996

495,1170,0.997

496,2467,0.997

497,-1961,0.997

498,-2909,0.997

499,2498,0.997

500,1360,0.998

501,2973,0.998

502,-3542,0.998

503,190,0.998

504,-6040,0.998

505,4269,0.998

506,6198,0.999

507,-6894,0.999

508,5218,0.999

509,-4585,0.999

510,4870,0.999

511,-126,1.000

512,2119,1.000

513,-6040,1.000

514,4870,1.000

515,5502,1.000

516,-3162,1.000

517,2087,1.001

518,-3352,1.001

519,-2214,1.001

520,3289,1.001

521,2372,1.001

522,3131,1.002

523,-4743,1.002

524,1581,1.002

525,-6989,1.002

526,-2245,1.002

527,7368,1.002

528,-3257,1.003

529,6736,1.003

530,5344,1.003

531,-6040,1.003

532,1739,1.003

533,-126,1.004

534,9613,1.004

535,-7273,1.004

536,3289,1.004

537,316,1.004

538,4237,1.004

539,1455,1.005

540,-2372,1.005

541,9329,1.005

542,-1486,1.005

543,-3004,1.005

544,4396,1.006

545,1739,1.006

546,3067,1.006

547,3352,1.006

548,5060,1.006

549,-126,1.007

550,4585,1.007

551,-5186,1.007

552,5439,1.007

553,2087,1.007

554,-3763,1.007

555,3826,1.008

556,-158,1.008

557,1676,1.008

558,2688,1.008

559,-2467,1.008

560,6419,1.009

561,-5249,1.009

562,2593,1.009

563,158,1.009

564,2561,1.009

565,158,1.009

566,-1423,1.010

567,2561,1.010

568,379,1.010

569,-2087,1.010

570,7495,1.010

571,-411,1.011

572,4269,1.011

573,5186,1.011

574,2372,1.011

575,-4807,1.011

576,-126,1.011

577,-3004,1.012

578,-3320,1.012

579,126,1.012

580,-5028,1.012

581,-3257,1.012

582,538,1.013

583,379,1.013

584,-1961,1.013

585,727,1.013

586,538,1.013

587,-1297,1.013

588,5597,1.014

589,2498,1.014

590,-4554,1.014

591,1297,1.014

592,-3036,1.014

593,-348,1.015

594,-2751,1.015

595,4079,1.015

596,-4933,1.015

597,3257,1.015

598,-1170,1.015

599,-2277,1.016

600,-4554,1.016

601,7589,1.016

602,-7178,1.016

603,-221,1.016

604,-2656,1.017

605,9076,1.017

606,-4680,1.017

607,3289,1.017

608,-5155,1.017

609,1581,1.018

