Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
106,3333,0.613

107,3159,0.613

108,3349,0.612

109,3109,0.612

110,3488,0.612

111,3817,0.612

112,3836,0.612

113,3244,0.612

114,2950,0.612

115,2470,0.612

116,2106,0.612

117,1983,0.612

118,1698,0.612

119,2400,0.612

120,2331,0.612

121,2852,0.612

122,2346,0.612

123,2280,0.612

124,1470,0.612

125,266,0.612

126,655,0.612

127,446,0.612

128,553,0.612

129,-44,0.612

130,-493,0.612

131,-794,0.612

132,-1145,0.612

133,-629,0.612

134,-427,0.612

135,-655,0.612

136,-816,0.612

137,-806,0.612

138,259,0.612

139,130,0.611

140,13,0.611

141,-218,0.611

142,-1075,0.611

143,-1414,0.611

144,-1303,0.611

145,-1508,0.611

146,-332,0.611

147,-73,0.611

148,392,0.611

149,-228,0.611

150,-402,0.611

151,-335,0.611

152,705,0.611

153,1616,0.611

154,1344,0.611

155,509,0.611

156,737,0.611

157,1319,0.611

158,1809,0.611

159,1512,0.611

160,863,0.611

161,797,0.612

162,784,0.612

163,1180,0.612

164,2618,0.612

165,1796,0.612

166,1259,0.612

167,1319,0.612

168,1236,0.612

169,503,0.613

170,487,0.613

171,16,0.613

172,1031,0.613

173,1053,0.613

174,838,0.613

175,417,0.613

176,863,0.614

177,730,0.614

178,-506,0.614

179,-693,0.614

180,696,0.614

181,379,0.614

182,797,0.614

183,582,0.614

184,1306,0.615

185,1787,0.615

186,1284,0.615

187,1170,0.615

188,939,0.615

189,1496,0.615

190,1932,0.615

191,1278,0.615

192,1056,0.616

193,1891,0.616

194,2283,0.616

195,2381,0.616

196,3159,0.616

197,2808,0.616

198,3365,0.616

199,3826,0.617

200,4041,0.617

201,3219,0.617

202,3007,0.617

203,2514,0.617

204,3219,0.617

205,3520,0.617

206,3434,0.617

207,3469,0.618

208,2590,0.618

209,2482,0.618

210,2653,0.618

211,2647,0.618

212,4022,0.618

213,4927,0.618

214,4876,0.618

215,3950,0.619

216,3912,0.619

217,3814,0.619

218,3131,0.619

219,3523,0.619

220,4547,0.619

221,4487,0.619

222,4083,0.620

223,3330,0.620

224,3273,0.620

225,3286,0.620

226,4513,0.620

227,4269,0.620

228,5038,0.620

229,4288,0.620

230,3624,0.621

231,4038,0.621

232,4876,0.621

233,4705,0.621

234,4560,0.621

235,4294,0.621

236,3880,0.621

237,3814,0.621

238,3725,0.622

239,4528,0.622

240,4595,0.622

241,4266,0.622

242,3358,0.622

243,2966,0.622

244,4007,0.622

245,4266,0.623

246,4870,0.623

247,5762,0.623

248,5117,0.623

249,4310,0.623

250,4136,0.623

251,4645,0.623

252,5173,0.623

253,5812,0.623

254,5253,0.623

255,5060,0.624

256,5262,0.624

257,5575,0.624

258,6043,0.624

259,5698,0.624

260,5540,0.624

261,5294,0.624

262,4939,0.624

263,4905,0.624

264,5825,0.624

265,6356,0.624

266,4680,0.624

267,4487,0.624

268,4705,0.624

269,5812,0.624

270,5977,0.624

271,5604,0.624

272,5313,0.624

273,4459,0.624

274,6034,0.624

275,6400,0.624

276,6277,0.624

277,5872,0.624

278,5926,0.625

279,6682,0.625

280,6628,0.625

281,6970,0.625

282,6081,0.625

283,6714,0.625

284,6571,0.625

285,7197,0.625

286,7359,0.625

287,6381,0.625

288,6299,0.625

289,6824,0.625

290,7738,0.625

291,6827,0.625

292,5638,0.625

293,6815,0.625

294,7052,0.625

295,7308,0.625

296,6353,0.625

297,6302,0.625

298,7397,0.625

299,7140,0.625

300,7030,0.625

301,6366,0.626

302,6369,0.626

303,6919,0.626

304,8554,0.626

305,7934,0.626

306,7880,0.626

307,7444,0.626

308,7899,0.626

309,8219,0.626

310,8197,0.626

311,7596,0.626

312,7725,0.626

313,8314,0.626

314,8029,0.626

315,8595,0.626

316,8228,0.626

317,7314,0.626

318,8320,0.626

319,8427,0.626

320,8111,0.626

321,7722,0.626

322,8377,0.626

323,8794,0.626

324,9986,0.627

325,8854,0.627

326,8775,0.627

327,9313,0.627

328,9993,0.627

329,9111,0.627

330,8488,0.627

331,8918,0.627

332,9604,0.627

333,8987,0.627

334,8706,0.627

335,8424,0.627

336,8962,0.627

337,9648,0.627

338,8870,0.627

339,8402,0.627

340,8946,0.627

341,7925,0.627

342,8367,0.627

343,8952,0.627

344,9740,0.627

345,8086,0.627

346,8279,0.627

347,9465,0.627

348,9648,0.626

349,7460,0.626

350,7744,0.626

351,8250,0.626

352,8212,0.625

353,7125,0.625

354,7400,0.625

355,7188,0.625

356,8956,0.624

357,7646,0.624

358,6530,0.624

359,8611,0.624

360,7994,0.623

361,6780,0.623

362,7735,0.623

363,8842,0.623

364,8241,0.622

365,5989,0.622

366,7311,0.622

367,7163,0.622

368,6789,0.621

369,5891,0.622

370,6641,0.622

371,7539,0.622

372,9066,0.622

373,8870,0.623

374,7599,0.623

375,7681,0.623

376,7748,0.624

377,8355,0.624

378,8573,0.624

379,8722,0.624

380,8478,0.625

381,8930,0.625

382,9205,0.625

383,9076,0.626

384,8453,0.626

385,8007,0.626

386,8848,0.626

387,9446,0.627

388,9553,0.627

389,8238,0.627

390,8760,0.628

391,9670,0.628

392,8377,0.628

393,8304,0.628

394,8121,0.629

395,9076,0.629

396,9645,0.629

397,9680,0.629

398,9401,0.629

399,8544,0.629

400,9161,0.629

401,9420,0.628

402,8200,0.628

403,8080,0.628

404,8231,0.628

405,9373,0.628

406,8987,0.627

407,8665,0.627

408,8507,0.627

409,8247,0.627

410,9202,0.627

411,8538,0.626

412,7738,0.626

413,7786,0.626

414,8563,0.626

415,8870,0.625

416,8861,0.625

417,8042,0.625

418,8718,0.625

419,8725,0.625

420,8130,0.624

421,7542,0.624

422,7710,0.624

423,7637,0.624

424,7140,0.624

425,7374,0.623

426,7874,0.623

427,7548,0.623

428,6884,0.623

429,8114,0.623

430,7975,0.622

431,5528,0.622

432,5765,0.622

433,7080,0.622

434,7340,0.621

435,7507,0.621

436,7536,0.621

437,6578,0.621

438,5449,0.621

439,6391,0.621

440,6574,0.621

441,5768,0.621

442,5607,0.621

443,6555,0.621

444,7144,0.621

445,5777,0.621

446,5221,0.621

447,5847,0.621

448,6037,0.621

449,6710,0.621

450,5828,0.621

451,4747,0.621

452,5423,0.621

453,6378,0.621

454,6176,0.621

455,6015,0.621

456,5521,0.621

457,5581,0.621

458,6037,0.621

459,6340,0.621

460,6325,0.621

461,5800,0.621

462,5113,0.621

463,5256,0.621

464,6252,0.621

465,6426,0.621

466,5436,0.621

467,5376,0.621

468,6622,0.621

469,6603,0.621

470,5088,0.621

471,5009,0.621

472,5142,0.621

473,5945,0.621

474,5768,0.621

475,5224,0.621

476,5487,0.621

477,5487,0.621

478,4785,0.621

479,5306,0.621

480,5398,0.621

481,4984,0.621

482,4383,0.621

483,5363,0.621

484,5784,0.621

485,4889,0.621

486,4949,0.621

487,4756,0.621

488,4734,0.621

489,5518,0.621

490,4971,0.621

491,4124,0.621

492,5838,0.621

493,5117,0.621

494,5044,0.621

495,6135,0.621

496,6005,0.621

497,5306,0.621

498,4405,0.621

499,4990,0.621

500,5717,0.621

501,4740,0.621

502,4661,0.621

503,5265,0.621

504,5695,0.621

505,5053,0.621

506,5221,0.621

507,5490,0.621

508,6147,0.621

509,5366,0.621

510,4544,0.621

511,5635,0.621

512,6619,0.621

513,6448,0.621

514,6075,0.621

515,5423,0.621

516,6144,0.621

517,6293,0.621

518,5645,0.621

519,5667,0.621

520,5085,0.621

521,5793,0.621

522,5866,0.621

523,6571,0.621

524,5664,0.621

525,5085,0.621

526,5167,0.621

527,5986,0.621

528,5183,0.621

529,5183,0.621

530,5240,0.621

531,5850,0.621

532,4705,0.621

533,4585,0.621

534,5664,0.621

535,5964,0.621

536,5211,0.621

537,4623,0.621

538,5155,0.621

539,6046,0.621

540,5993,0.621

541,5196,0.621

542,4639,0.621

543,6470,0.621

544,5452,0.621

545,5382,0.621

546,5638,0.621

547,6325,0.621

548,6271,0.621

549,5534,0.621

550,6062,0.621

551,6461,0.621

552,6299,0.621

553,5449,0.621

554,5673,0.621

555,6283,0.621

556,5066,0.621

557,5139,0.621

558,5142,0.621

559,6198,0.621

560,4563,0.621

561,4721,0.621

