Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
506,1044,0.706

507,7084,0.706

508,7874,0.706

509,7811,0.706

510,3605,0.706

511,4111,0.706

512,3605,0.706

513,10815,0.706

514,11068,0.706

515,6230,0.706

516,1297,0.706

517,917,0.706

518,5977,0.706

519,12396,0.706

520,8095,0.706

521,5913,0.706

522,791,0.706

523,1044,0.706

