Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
183,-720,0.557

184,210,0.558

185,520,0.558

186,-550,0.558

187,-1130,0.559

188,1440,0.559

189,190,0.559

190,-2400,0.560

191,270,0.560

192,1670,0.560

193,-770,0.561

194,770,0.561

195,2010,0.562

196,-220,0.562

197,-460,0.562

198,970,0.563

199,-1170,0.563

200,380,0.563

201,1890,0.564

202,-1080,0.564

203,1440,0.564

204,1360,0.565

205,-560,0.565

206,1430,0.566

207,1610,0.566

208,-500,0.566

209,-1500,0.567

210,-180,0.567

211,-830,0.567

212,420,0.568

213,400,0.568

214,-2200,0.568

215,160,0.569

216,620,0.569

217,-1580,0.569

218,170,0.570

219,470,0.570

220,70,0.571

221,420,0.571

222,540,0.571

223,-1670,0.572

224,920,0.572

225,1400,0.572

226,-1570,0.573

227,1550,0.573

228,690,0.573

229,-840,0.574

230,1800,0.574

231,-10,0.575

232,-1640,0.575

233,930,0.575

234,-140,0.576

235,-830,0.576

236,360,0.576

237,-950,0.577

238,1530,0.577

239,-700,0.577

240,-220,0.578

241,640,0.578

242,-1880,0.579

243,450,0.579

244,-1060,0.579

245,420,0.580

246,-620,0.580

247,-510,0.580

248,1420,0.581

249,-720,0.581

250,660,0.581

251,210,0.582

252,-480,0.582

253,200,0.583

254,-460,0.583

255,350,0.583

256,-1480,0.584

257,1590,0.584

258,60,0.584

259,-680,0.585

260,450,0.585

261,470,0.585

262,760,0.586

263,-1090,0.586

264,1570,0.587

265,-870,0.587

266,-1140,0.587

267,1360,0.588

268,170,0.588

269,-1200,0.588

270,-1200,0.589

271,1290,0.589

272,-50,0.589

273,-2140,0.590

274,-730,0.590

275,870,0.591

276,520,0.591

277,80,0.591

278,400,0.592

279,2080,0.592

280,860,0.592

281,-2130,0.593

282,1680,0.593

283,-840,0.593

284,-1420,0.594

285,1680,0.594

286,-860,0.594

287,590,0.595

288,-2200,0.595

289,720,0.596

290,1300,0.596

291,-1170,0.596

292,90,0.597

293,800,0.597

294,2450,0.597

295,-200,0.598

296,-1390,0.598

297,600,0.598

298,-590,0.599

299,800,0.599

300,-1100,0.600

301,190,0.600

302,340,0.600

303,-1400,0.601

304,460,0.601

305,-110,0.601

306,180,0.602

307,400,0.602

308,-670,0.602

309,710,0.603

310,3030,0.603

311,-710,0.604

312,-480,0.604

313,360,0.604

314,-430,0.605

315,1010,0.605

316,-1450,0.605

317,1050,0.606

318,610,0.606

319,-1920,0.606

320,-170,0.607

321,520,0.607

322,-510,0.608

323,420,0.608

324,70,0.608

325,-2360,0.609

326,710,0.609

327,-1200,0.609

328,460,0.610

329,560,0.610

330,-580,0.610

331,-540,0.611

332,1350,0.611

333,-1380,0.612

334,2330,0.612

335,-70,0.612

336,190,0.613

337,670,0.613

338,220,0.613

339,380,0.614

340,2310,0.614

341,-2110,0.614

342,180,0.615

343,460,0.615

344,-1990,0.616

345,-220,0.616

346,430,0.616

347,-1400,0.617

348,-310,0.617

349,360,0.617

350,-1480,0.618

351,1700,0.618

352,10,0.618

353,-3070,0.619

354,1620,0.619

355,-200,0.619

356,-500,0.620

357,480,0.620

358,1460,0.621

359,80,0.621

360,-20,0.621

361,1400,0.622

362,-400,0.622

363,-2160,0.622

364,420,0.623

365,150,0.623

366,-570,0.623

367,550,0.624

368,150,0.624

369,-80,0.625

370,350,0.625

371,760,0.625

372,-1440,0.626

373,310,0.626

374,140,0.626

375,-2030,0.627

376,-820,0.627

377,430,0.627

378,220,0.628

379,-800,0.628

380,360,0.629

381,770,0.629

382,-2170,0.629

383,-600,0.630

384,1490,0.630

385,-1110,0.630

386,-870,0.631

387,1610,0.631

388,1660,0.631

389,-1960,0.632

390,-670,0.632

391,610,0.633

392,630,0.633

393,-900,0.633

394,370,0.634

395,-440,0.634

396,-370,0.634

397,770,0.635

398,640,0.635

399,-1410,0.635

400,-570,0.636

401,520,0.636

402,-640,0.637

403,-1130,0.637

404,1300,0.637

405,1160,0.638

406,-1150,0.638

407,460,0.638

408,630,0.639

409,570,0.639

410,-980,0.639

411,-610,0.640

412,1720,0.640

413,610,0.641

414,50,0.641

415,-1300,0.641

416,-60,0.642

417,350,0.642

418,-800,0.642

419,360,0.643

420,2980,0.643

421,-790,0.643

422,-1760,0.644

423,2360,0.644

424,-570,0.644

425,-900,0.645

426,2390,0.645

427,-620,0.646

428,-1430,0.646

429,310,0.646

430,-630,0.647

431,350,0.647

432,3040,0.647

433,-960,0.648

434,1600,0.648

435,580,0.648

436,-460,0.649

437,1090,0.649

438,600,0.650

439,-1600,0.650

440,350,0.650

441,-1030,0.651

442,650,0.651

443,120,0.651

444,-900,0.652

445,2600,0.652

446,-530,0.652

447,-1480,0.653

448,1660,0.653

449,-1130,0.654

450,-790,0.654

451,1420,0.654

452,-1500,0.655

453,1340,0.655

454,1320,0.655

455,-1720,0.656

456,-880,0.656

457,590,0.656

458,-2080,0.657

459,-140,0.657

460,420,0.658

461,-960,0.658

462,-1030,0.658

463,730,0.659

464,370,0.659

465,-810,0.659

466,1580,0.660

467,1050,0.660

468,140,0.660

469,1580,0.661

470,-1100,0.661

471,-550,0.662

472,-80,0.662

473,110,0.662

474,-2610,0.663

475,1370,0.663

476,-620,0.663

477,-830,0.664

478,420,0.664

479,-1220,0.664

480,660,0.665

481,-650,0.665

482,-800,0.666

483,360,0.666

484,570,0.666

485,420,0.667

486,-180,0.667

487,-940,0.667

488,750,0.668

489,-670,0.668

490,-860,0.668

491,610,0.669

492,-1470,0.669

493,660,0.670

494,2000,0.670

495,-1150,0.670

496,-640,0.671

497,630,0.671

498,-1480,0.671

499,-120,0.672

500,650,0.672

501,110,0.672

502,1410,0.673

503,100,0.673

504,630,0.673

505,-490,0.674

506,-530,0.674

507,-90,0.675

508,-960,0.675

509,1140,0.675

510,-120,0.676

511,-1190,0.676

512,1590,0.676

513,230,0.677

514,510,0.677

515,1130,0.677

516,-1150,0.678

517,820,0.678

518,710,0.679

519,-60,0.679

520,1040,0.679

521,-2360,0.680

522,480,0.680

523,1640,0.680

524,-1300,0.681

525,170,0.681

